event_id,order_id,event_time,ingestion_time,event_type
1677,3342,2023-03-10 04:00:00,2023-03-10 04:00:00,VIEW
1678,253,2023-05-23 22:00:00,2023-05-24 00:00:00,ADD_TO_CART
1679,1777,2023-03-24 14:00:00,2023-03-24 14:00:00,ADD_TO_CART
1680,3151,2023-09-19 21:00:00,2023-09-19 21:00:00,PURCHASE
1681,7926,2023-04-19 04:00:00,2023-04-19 06:00:00,ADD_TO_CART
1682,7306,2023-05-16 22:00:00,2023-05-16 22:00:00,ADD_TO_CART
1683,138,2023-03-12 01:00:00,2023-03-12 01:00:00,VIEW
1684,6810,2023-05-27 01:00:00,2023-05-27 03:00:00,VIEW
1685,5167,2023-06-30 01:00:00,2023-06-30 03:00:00,VIEW
1686,2850,2023-12-30 22:00:00,2023-12-30 22:00:00,VIEW
1687,3056,2023-04-11 14:00:00,2023-04-11 14:00:00,VIEW
1688,3146,2023-11-08 05:00:00,2023-11-08 10:00:00,PURCHASE
1689,7501,2023-03-30 10:00:00,2023-03-30 15:00:00,PURCHASE
1690,557,2023-11-27 05:00:00,2023-11-27 06:00:00,ADD_TO_CART
1691,6950,2023-07-10 02:00:00,2023-07-10 02:00:00,ADD_TO_CART
1692,5332,2023-02-14 16:00:00,2023-02-14 18:00:00,VIEW
1693,4156,2023-12-30 05:00:00,2023-12-30 10:00:00,ADD_TO_CART
1694,556,2023-01-17 01:00:00,2023-01-17 01:00:00,VIEW
1695,1771,2023-08-08 20:00:00,2023-08-08 20:00:00,PURCHASE
1696,1707,2023-10-24 18:00:00,2023-10-24 18:00:00,VIEW
1697,4136,2023-04-21 18:00:00,2023-04-21 23:00:00,PURCHASE
1698,7945,2023-08-16 22:00:00,2023-08-16 22:00:00,PURCHASE
1699,778,2023-11-26 09:00:00,2023-11-26 09:00:00,VIEW
1700,5334,2023-03-16 14:00:00,2023-03-16 15:00:00,PURCHASE
1701,6659,2023-12-04 00:00:00,2023-12-04 01:00:00,PURCHASE
1702,7745,2023-08-03 13:00:00,2023-08-03 13:00:00,ADD_TO_CART
1703,2365,2023-12-24 12:00:00,2023-12-24 12:00:00,PURCHASE
1704,7480,2023-12-09 04:00:00,2023-12-09 04:00:00,ADD_TO_CART
1705,844,2023-01-20 15:00:00,2023-01-20 16:00:00,VIEW
1706,4692,2023-11-27 11:00:00,2023-11-27 16:00:00,PURCHASE
1707,7442,2023-03-21 23:00:00,2023-03-21 23:00:00,VIEW
1708,5084,2023-02-15 05:00:00,2023-02-15 07:00:00,PURCHASE
1709,727,2023-09-14 10:00:00,2023-09-14 10:00:00,PURCHASE
1710,7958,2023-08-09 23:00:00,2023-08-10 04:00:00,VIEW
1711,1635,2023-06-27 08:00:00,2023-06-27 08:00:00,VIEW
1712,3090,2023-02-21 20:00:00,2023-02-21 20:00:00,VIEW
1713,7915,2023-06-30 14:00:00,2023-06-30 14:00:00,PURCHASE
1714,3291,2023-11-02 08:00:00,2023-11-02 09:00:00,PURCHASE
1715,5865,2023-09-11 09:00:00,2023-09-11 10:00:00,ADD_TO_CART
1716,3698,2023-06-25 00:00:00,2023-06-25 00:00:00,ADD_TO_CART
1717,2186,2023-12-03 02:00:00,2023-12-03 04:00:00,VIEW
1718,2268,2023-05-11 04:00:00,2023-05-11 04:00:00,PURCHASE
1719,5452,2023-03-14 20:00:00,2023-03-14 20:00:00,VIEW
1720,6151,2023-10-02 11:00:00,2023-10-02 16:00:00,VIEW
1721,6500,2023-02-10 11:00:00,2023-02-10 11:00:00,PURCHASE
1722,6801,2023-05-16 14:00:00,2023-05-16 19:00:00,ADD_TO_CART
1723,3466,2023-01-05 21:00:00,2023-01-05 21:00:00,ADD_TO_CART
1724,2794,2023-04-21 08:00:00,2023-04-21 08:00:00,ADD_TO_CART
1725,6227,2023-12-01 04:00:00,2023-12-01 04:00:00,PURCHASE
1726,1870,2023-10-15 00:00:00,2023-10-15 05:00:00,PURCHASE
1727,1393,2023-03-20 13:00:00,2023-03-20 13:00:00,PURCHASE
1728,5747,2023-09-03 20:00:00,2023-09-04 01:00:00,PURCHASE
1729,6671,2023-05-29 17:00:00,2023-05-29 17:00:00,ADD_TO_CART
1730,5667,2023-08-22 19:00:00,2023-08-22 20:00:00,PURCHASE
1731,6721,2023-10-11 14:00:00,2023-10-11 19:00:00,VIEW
1732,294,2023-04-17 11:00:00,2023-04-17 11:00:00,VIEW
1733,3722,2023-09-24 17:00:00,2023-09-24 19:00:00,ADD_TO_CART
1734,5607,2023-02-16 02:00:00,2023-02-16 02:00:00,PURCHASE
1735,318,2023-08-17 13:00:00,2023-08-17 13:00:00,VIEW
1736,7138,2023-09-23 13:00:00,2023-09-23 14:00:00,PURCHASE
1737,1997,2023-11-26 20:00:00,2023-11-26 20:00:00,ADD_TO_CART
1738,628,2023-12-26 21:00:00,2023-12-26 23:00:00,PURCHASE
1739,6712,2023-10-24 17:00:00,2023-10-24 17:00:00,ADD_TO_CART
1740,3630,2023-11-13 03:00:00,2023-11-13 08:00:00,VIEW
1741,3279,2023-02-11 08:00:00,2023-02-11 10:00:00,PURCHASE
1742,1929,2023-10-02 05:00:00,2023-10-02 10:00:00,PURCHASE
1743,989,2023-12-29 11:00:00,2023-12-29 11:00:00,PURCHASE
1744,6366,2023-06-26 03:00:00,2023-06-26 03:00:00,PURCHASE
1745,3311,2023-10-27 07:00:00,2023-10-27 07:00:00,ADD_TO_CART
1746,4148,2023-08-13 07:00:00,2023-08-13 07:00:00,PURCHASE
1747,5440,2023-01-04 08:00:00,2023-01-04 10:00:00,VIEW
1748,5987,2023-09-28 02:00:00,2023-09-28 02:00:00,ADD_TO_CART
1749,2275,2023-03-07 15:00:00,2023-03-07 20:00:00,ADD_TO_CART
1750,6181,2023-01-08 01:00:00,2023-01-08 01:00:00,VIEW
1751,7559,2023-02-15 11:00:00,2023-02-15 12:00:00,ADD_TO_CART
1752,7983,2023-05-01 20:00:00,2023-05-01 20:00:00,PURCHASE
1753,7429,2023-02-03 00:00:00,2023-02-03 05:00:00,PURCHASE
1754,2794,2023-05-17 17:00:00,2023-05-17 17:00:00,ADD_TO_CART
1755,7219,2023-12-26 19:00:00,2023-12-27 00:00:00,VIEW
1756,6828,2023-11-05 21:00:00,2023-11-05 21:00:00,PURCHASE
1757,159,2023-02-21 04:00:00,2023-02-21 04:00:00,VIEW
1758,3164,2023-05-27 15:00:00,2023-05-27 16:00:00,PURCHASE
1759,2166,2023-07-23 08:00:00,2023-07-23 10:00:00,ADD_TO_CART
1760,871,2023-02-14 10:00:00,2023-02-14 12:00:00,VIEW
1761,1380,2023-02-28 09:00:00,2023-02-28 09:00:00,PURCHASE
1762,3734,2023-08-15 20:00:00,2023-08-15 20:00:00,PURCHASE
1763,2242,2023-04-14 23:00:00,2023-04-14 23:00:00,VIEW
1764,1556,2023-12-11 03:00:00,2023-12-11 03:00:00,PURCHASE
1765,7435,2023-08-16 10:00:00,2023-08-16 10:00:00,PURCHASE
1766,23,2023-04-08 02:00:00,2023-04-08 07:00:00,PURCHASE
1767,3948,2023-07-30 22:00:00,2023-07-30 22:00:00,VIEW
1768,5445,2023-06-24 22:00:00,2023-06-24 22:00:00,PURCHASE
1769,7219,2023-11-12 15:00:00,2023-11-12 15:00:00,ADD_TO_CART
1770,7071,2023-09-02 14:00:00,2023-09-02 14:00:00,VIEW
1771,484,2023-08-08 12:00:00,2023-08-08 12:00:00,VIEW
1772,4619,2023-07-19 05:00:00,2023-07-19 05:00:00,ADD_TO_CART
1773,2208,2023-04-11 08:00:00,2023-04-11 08:00:00,ADD_TO_CART
1774,4376,2023-11-10 15:00:00,2023-11-10 15:00:00,PURCHASE
1775,6862,2023-12-13 00:00:00,2023-12-13 02:00:00,PURCHASE
1776,2628,2023-04-10 15:00:00,2023-04-10 15:00:00,PURCHASE
1777,3210,2023-06-28 13:00:00,2023-06-28 13:00:00,PURCHASE
1778,1647,2023-10-01 19:00:00,2023-10-01 21:00:00,ADD_TO_CART
1779,868,2023-12-09 10:00:00,2023-12-09 10:00:00,ADD_TO_CART
1780,377,2023-10-11 03:00:00,2023-10-11 08:00:00,VIEW
1781,1958,2023-09-12 00:00:00,2023-09-12 05:00:00,ADD_TO_CART
1782,2888,2023-05-22 22:00:00,2023-05-22 23:00:00,PURCHASE
1783,6076,2023-09-01 12:00:00,2023-09-01 12:00:00,PURCHASE
1784,6670,2023-01-23 11:00:00,2023-01-23 11:00:00,ADD_TO_CART
1785,7334,2023-03-30 06:00:00,2023-03-30 11:00:00,ADD_TO_CART
1786,7396,2023-06-26 09:00:00,2023-06-26 09:00:00,ADD_TO_CART
1787,4551,2023-06-06 15:00:00,2023-06-06 16:00:00,PURCHASE
1788,1410,2023-01-29 03:00:00,2023-01-29 03:00:00,ADD_TO_CART
1789,2432,2023-12-03 00:00:00,2023-12-03 01:00:00,PURCHASE
1790,5088,2023-07-17 18:00:00,2023-07-17 23:00:00,VIEW
1791,1539,2023-06-22 16:00:00,2023-06-22 18:00:00,PURCHASE
1792,6190,2023-09-06 23:00:00,2023-09-07 01:00:00,ADD_TO_CART
1793,7711,2023-08-18 19:00:00,2023-08-18 19:00:00,PURCHASE
1794,7842,2023-12-17 12:00:00,2023-12-17 13:00:00,ADD_TO_CART
1795,2322,2023-10-20 20:00:00,2023-10-20 20:00:00,ADD_TO_CART
1796,7018,2023-05-13 11:00:00,2023-05-13 11:00:00,VIEW
1797,1012,2023-04-02 22:00:00,2023-04-02 22:00:00,VIEW
1798,5266,2023-05-15 20:00:00,2023-05-15 22:00:00,PURCHASE
1799,6743,2023-10-17 03:00:00,2023-10-17 03:00:00,VIEW
1800,7374,2023-09-08 08:00:00,2023-09-08 08:00:00,PURCHASE
1801,843,2023-06-18 16:00:00,2023-06-18 18:00:00,ADD_TO_CART
1802,2456,2023-11-04 12:00:00,2023-11-04 12:00:00,ADD_TO_CART
1803,6588,2023-12-14 17:00:00,2023-12-14 17:00:00,ADD_TO_CART
1804,1512,2023-04-22 14:00:00,2023-04-22 19:00:00,VIEW
1805,4159,2023-05-13 03:00:00,2023-05-13 04:00:00,PURCHASE
1806,2186,2023-04-13 19:00:00,2023-04-14 00:00:00,VIEW
1807,7162,2023-05-17 03:00:00,2023-05-17 05:00:00,ADD_TO_CART
1808,4809,2023-01-10 09:00:00,2023-01-10 11:00:00,VIEW
1809,3233,2023-01-06 12:00:00,2023-01-06 12:00:00,ADD_TO_CART
1810,4050,2023-01-07 16:00:00,2023-01-07 21:00:00,ADD_TO_CART
1811,4165,2023-03-06 08:00:00,2023-03-06 08:00:00,VIEW
1812,5184,2023-10-14 06:00:00,2023-10-14 06:00:00,VIEW
1813,1497,2023-01-16 21:00:00,2023-01-16 23:00:00,ADD_TO_CART
1814,2639,2023-04-22 07:00:00,2023-04-22 09:00:00,VIEW
1815,6932,2023-10-13 19:00:00,2023-10-13 19:00:00,ADD_TO_CART
1816,5843,2023-09-10 00:00:00,2023-09-10 00:00:00,ADD_TO_CART
1817,549,2023-12-13 15:00:00,2023-12-13 15:00:00,PURCHASE
1818,7410,2023-03-27 11:00:00,2023-03-27 12:00:00,VIEW
1819,1903,2023-07-04 14:00:00,2023-07-04 15:00:00,PURCHASE
1820,1972,2023-03-04 15:00:00,2023-03-04 15:00:00,ADD_TO_CART
1821,4416,2023-04-27 19:00:00,2023-04-27 20:00:00,ADD_TO_CART
1822,1808,2023-12-02 19:00:00,2023-12-02 19:00:00,ADD_TO_CART
1823,1965,2023-03-01 16:00:00,2023-03-01 16:00:00,PURCHASE
1824,1310,2023-07-29 17:00:00,2023-07-29 17:00:00,PURCHASE
1825,7933,2023-09-21 20:00:00,2023-09-21 20:00:00,VIEW
1826,4804,2023-07-30 18:00:00,2023-07-30 18:00:00,ADD_TO_CART
1827,4489,2023-08-14 03:00:00,2023-08-14 04:00:00,VIEW
1828,1591,2023-01-06 01:00:00,2023-01-06 06:00:00,VIEW
1829,2529,2023-11-19 11:00:00,2023-11-19 12:00:00,ADD_TO_CART
1830,4871,2023-02-11 10:00:00,2023-02-11 12:00:00,ADD_TO_CART
1831,3975,2023-10-08 18:00:00,2023-10-08 23:00:00,ADD_TO_CART
1832,6710,2023-09-24 04:00:00,2023-09-24 09:00:00,PURCHASE
1833,4393,2023-08-21 10:00:00,2023-08-21 15:00:00,PURCHASE
1834,1573,2023-04-17 21:00:00,2023-04-18 02:00:00,VIEW
1835,5497,2023-10-07 20:00:00,2023-10-07 20:00:00,PURCHASE
1836,1063,2023-01-10 23:00:00,2023-01-11 04:00:00,VIEW
1837,1963,2023-06-17 22:00:00,2023-06-17 23:00:00,PURCHASE
1838,7826,2023-03-21 00:00:00,2023-03-21 02:00:00,VIEW
1839,7000,2023-12-26 13:00:00,2023-12-26 13:00:00,PURCHASE
1840,1164,2023-07-13 22:00:00,2023-07-13 22:00:00,PURCHASE
1841,3871,2023-08-29 18:00:00,2023-08-29 18:00:00,VIEW
1842,4862,2023-02-14 02:00:00,2023-02-14 02:00:00,PURCHASE
1843,4266,2023-03-07 01:00:00,2023-03-07 01:00:00,VIEW
1844,1549,2023-07-28 03:00:00,2023-07-28 03:00:00,VIEW
1845,4500,2023-08-08 05:00:00,2023-08-08 07:00:00,PURCHASE
1846,510,2023-07-09 15:00:00,2023-07-09 20:00:00,VIEW
1847,7226,2023-07-10 17:00:00,2023-07-10 22:00:00,PURCHASE
1848,4664,2023-07-28 15:00:00,2023-07-28 15:00:00,ADD_TO_CART
1849,3546,2023-06-28 05:00:00,2023-06-28 10:00:00,PURCHASE
1850,1357,2023-05-03 22:00:00,2023-05-03 22:00:00,PURCHASE
1851,4305,2023-07-28 13:00:00,2023-07-28 15:00:00,VIEW
1852,5534,2023-04-15 04:00:00,2023-04-15 09:00:00,ADD_TO_CART
1853,6001,2023-04-18 18:00:00,2023-04-18 23:00:00,PURCHASE
1854,1458,2023-07-28 13:00:00,2023-07-28 14:00:00,PURCHASE
1855,1666,2023-01-11 18:00:00,2023-01-11 18:00:00,ADD_TO_CART
1856,4466,2023-05-25 02:00:00,2023-05-25 02:00:00,VIEW
1857,5380,2023-10-28 21:00:00,2023-10-28 21:00:00,ADD_TO_CART
1858,3978,2023-06-26 21:00:00,2023-06-26 22:00:00,VIEW
1859,4369,2023-06-23 01:00:00,2023-06-23 06:00:00,VIEW
1860,6901,2023-03-08 22:00:00,2023-03-08 22:00:00,PURCHASE
1861,5533,2023-05-21 15:00:00,2023-05-21 20:00:00,PURCHASE
1862,4857,2023-04-23 00:00:00,2023-04-23 00:00:00,VIEW
1863,227,2023-05-15 18:00:00,2023-05-15 23:00:00,ADD_TO_CART
1864,1447,2023-05-24 16:00:00,2023-05-24 18:00:00,ADD_TO_CART
1865,5250,2023-02-20 17:00:00,2023-02-20 17:00:00,VIEW
1866,1206,2023-06-30 13:00:00,2023-06-30 14:00:00,VIEW
1867,517,2023-08-31 21:00:00,2023-09-01 02:00:00,PURCHASE
1868,2217,2023-10-29 00:00:00,2023-10-29 00:00:00,PURCHASE
1869,2267,2023-09-05 07:00:00,2023-09-05 12:00:00,PURCHASE
1870,7657,2023-03-13 14:00:00,2023-03-13 14:00:00,VIEW
1871,6641,2023-01-26 16:00:00,2023-01-26 18:00:00,ADD_TO_CART
1872,5038,2023-10-03 21:00:00,2023-10-03 21:00:00,VIEW
1873,6513,2023-12-03 03:00:00,2023-12-03 03:00:00,VIEW
1874,4424,2023-08-26 09:00:00,2023-08-26 14:00:00,PURCHASE
1875,1043,2023-09-16 13:00:00,2023-09-16 13:00:00,VIEW
1876,3938,2023-07-28 17:00:00,2023-07-28 18:00:00,VIEW
1877,5135,2023-07-29 08:00:00,2023-07-29 08:00:00,PURCHASE
1878,6299,2023-11-02 08:00:00,2023-11-02 08:00:00,ADD_TO_CART
1879,4822,2023-03-25 07:00:00,2023-03-25 07:00:00,PURCHASE
1880,7157,2023-04-04 20:00:00,2023-04-04 20:00:00,VIEW
1881,575,2023-10-20 20:00:00,2023-10-20 20:00:00,ADD_TO_CART
1882,2973,2023-07-25 11:00:00,2023-07-25 11:00:00,VIEW
1883,3613,2023-08-26 08:00:00,2023-08-26 09:00:00,VIEW
1884,1714,2023-05-05 21:00:00,2023-05-05 21:00:00,PURCHASE
1885,3430,2023-08-09 12:00:00,2023-08-09 17:00:00,ADD_TO_CART
1886,5384,2023-08-13 19:00:00,2023-08-13 21:00:00,PURCHASE
1887,7447,2023-05-30 20:00:00,2023-05-30 21:00:00,ADD_TO_CART
1888,1969,2023-11-30 00:00:00,2023-11-30 00:00:00,ADD_TO_CART
1889,4139,2023-01-10 08:00:00,2023-01-10 09:00:00,PURCHASE
1890,2628,2023-01-25 22:00:00,2023-01-25 22:00:00,PURCHASE
1891,2862,2023-03-10 14:00:00,2023-03-10 15:00:00,VIEW
1892,2019,2023-11-16 12:00:00,2023-11-16 12:00:00,VIEW
1893,4106,2023-08-21 11:00:00,2023-08-21 16:00:00,ADD_TO_CART
1894,6411,2023-07-29 19:00:00,2023-07-30 00:00:00,VIEW
1895,3395,2023-12-23 19:00:00,2023-12-24 00:00:00,VIEW
1896,5119,2023-03-09 05:00:00,2023-03-09 07:00:00,VIEW
1897,5198,2023-11-08 08:00:00,2023-11-08 13:00:00,ADD_TO_CART
1898,1931,2023-12-21 15:00:00,2023-12-21 16:00:00,PURCHASE
1899,4901,2023-05-11 06:00:00,2023-05-11 06:00:00,PURCHASE
1900,2005,2023-09-12 02:00:00,2023-09-12 02:00:00,ADD_TO_CART
1901,964,2023-04-23 01:00:00,2023-04-23 02:00:00,PURCHASE
1902,6919,2023-04-25 14:00:00,2023-04-25 19:00:00,PURCHASE
1903,3248,2023-08-28 20:00:00,2023-08-28 20:00:00,VIEW
1904,7126,2023-11-11 16:00:00,2023-11-11 17:00:00,PURCHASE
1905,4497,2023-01-25 20:00:00,2023-01-25 20:00:00,ADD_TO_CART
1906,7214,2023-12-12 02:00:00,2023-12-12 03:00:00,ADD_TO_CART
1907,7885,2023-12-02 18:00:00,2023-12-02 20:00:00,VIEW
1908,449,2023-05-17 20:00:00,2023-05-17 20:00:00,ADD_TO_CART
1909,6264,2023-06-24 12:00:00,2023-06-24 13:00:00,PURCHASE
1910,7957,2023-03-26 08:00:00,2023-03-26 08:00:00,ADD_TO_CART
1911,7672,2023-05-21 04:00:00,2023-05-21 04:00:00,PURCHASE
1912,7388,2023-11-29 14:00:00,2023-11-29 16:00:00,ADD_TO_CART
1913,971,2023-04-02 20:00:00,2023-04-02 21:00:00,ADD_TO_CART
1914,3598,2023-12-09 02:00:00,2023-12-09 02:00:00,ADD_TO_CART
1915,7966,2023-07-24 09:00:00,2023-07-24 11:00:00,ADD_TO_CART
1916,2160,2023-08-14 23:00:00,2023-08-14 23:00:00,VIEW
1917,4706,2023-07-31 08:00:00,2023-07-31 10:00:00,VIEW
1918,2579,2023-07-12 02:00:00,2023-07-12 03:00:00,PURCHASE
1919,5136,2023-01-06 16:00:00,2023-01-06 18:00:00,ADD_TO_CART
1920,7089,2023-12-20 00:00:00,2023-12-20 00:00:00,VIEW
1921,4554,2023-07-08 03:00:00,2023-07-08 05:00:00,VIEW
1922,371,2023-10-13 03:00:00,2023-10-13 04:00:00,VIEW
1923,2148,2023-06-16 07:00:00,2023-06-16 07:00:00,ADD_TO_CART
1924,1407,2023-02-05 03:00:00,2023-02-05 03:00:00,VIEW
1925,4611,2023-01-18 02:00:00,2023-01-18 02:00:00,VIEW
1926,5179,2023-02-06 13:00:00,2023-02-06 13:00:00,PURCHASE
1927,7167,2023-03-13 04:00:00,2023-03-13 06:00:00,PURCHASE
1928,6075,2023-04-07 14:00:00,2023-04-07 14:00:00,PURCHASE
1929,7630,2023-11-16 15:00:00,2023-11-16 15:00:00,ADD_TO_CART
1930,4627,2023-05-06 07:00:00,2023-05-06 07:00:00,VIEW
1931,7388,2023-04-24 21:00:00,2023-04-24 21:00:00,VIEW
1932,4447,2023-03-20 06:00:00,2023-03-20 06:00:00,PURCHASE
1933,1159,2023-06-15 05:00:00,2023-06-15 05:00:00,ADD_TO_CART
1934,6876,2023-01-05 01:00:00,2023-01-05 02:00:00,VIEW
1935,3959,2023-03-08 08:00:00,2023-03-08 08:00:00,ADD_TO_CART
1936,178,2023-09-28 12:00:00,2023-09-28 12:00:00,ADD_TO_CART
1937,4195,2023-05-18 18:00:00,2023-05-18 23:00:00,PURCHASE
1938,5660,2023-03-22 08:00:00,2023-03-22 09:00:00,ADD_TO_CART
1939,7078,2023-11-08 00:00:00,2023-11-08 05:00:00,VIEW
1940,1433,2023-10-31 00:00:00,2023-10-31 05:00:00,ADD_TO_CART
1941,4972,2023-07-25 18:00:00,2023-07-25 23:00:00,PURCHASE
1942,384,2023-01-12 08:00:00,2023-01-12 08:00:00,PURCHASE
1943,6859,2023-10-13 05:00:00,2023-10-13 05:00:00,PURCHASE
1944,7150,2023-03-28 13:00:00,2023-03-28 18:00:00,PURCHASE
1945,1353,2023-03-09 14:00:00,2023-03-09 16:00:00,PURCHASE
1946,7088,2023-11-13 15:00:00,2023-11-13 15:00:00,PURCHASE
1947,4308,2023-06-19 06:00:00,2023-06-19 08:00:00,VIEW
1948,2592,2023-12-24 15:00:00,2023-12-24 15:00:00,VIEW
1949,616,2023-08-16 08:00:00,2023-08-16 08:00:00,PURCHASE
1950,2185,2023-04-06 12:00:00,2023-04-06 14:00:00,PURCHASE
1951,3412,2023-01-19 17:00:00,2023-01-19 17:00:00,ADD_TO_CART
1952,78,2023-04-12 04:00:00,2023-04-12 09:00:00,ADD_TO_CART
1953,964,2023-06-19 19:00:00,2023-06-19 19:00:00,VIEW
1954,6233,2023-05-15 16:00:00,2023-05-15 16:00:00,PURCHASE
1955,406,2023-04-01 14:00:00,2023-04-01 16:00:00,ADD_TO_CART
1956,2762,2023-11-19 10:00:00,2023-11-19 10:00:00,ADD_TO_CART
1957,4576,2023-05-02 08:00:00,2023-05-02 13:00:00,PURCHASE
1958,1780,2023-06-18 08:00:00,2023-06-18 08:00:00,VIEW
1959,7674,2023-04-30 13:00:00,2023-04-30 14:00:00,VIEW
1960,1493,2023-08-02 05:00:00,2023-08-02 05:00:00,VIEW
1961,4523,2023-01-17 21:00:00,2023-01-18 02:00:00,VIEW
1962,1781,2023-11-02 21:00:00,2023-11-02 22:00:00,PURCHASE
1963,2145,2023-04-09 22:00:00,2023-04-10 03:00:00,PURCHASE
1964,6328,2023-06-03 10:00:00,2023-06-03 10:00:00,VIEW
1965,2296,2023-05-09 11:00:00,2023-05-09 11:00:00,VIEW
1966,1363,2023-12-02 01:00:00,2023-12-02 01:00:00,ADD_TO_CART
1967,4247,2023-12-16 15:00:00,2023-12-16 15:00:00,PURCHASE
1968,5284,2023-09-19 19:00:00,2023-09-19 19:00:00,ADD_TO_CART
1969,2037,2023-07-13 23:00:00,2023-07-13 23:00:00,VIEW
1970,6310,2023-11-20 22:00:00,2023-11-21 00:00:00,ADD_TO_CART
1971,5408,2023-12-26 12:00:00,2023-12-26 12:00:00,PURCHASE
1972,5878,2023-11-09 10:00:00,2023-11-09 10:00:00,VIEW
1973,72,2023-01-13 05:00:00,2023-01-13 05:00:00,PURCHASE
1974,6308,2023-03-23 22:00:00,2023-03-23 23:00:00,ADD_TO_CART
1975,4793,2023-10-14 17:00:00,2023-10-14 18:00:00,ADD_TO_CART
1976,6046,2023-02-22 05:00:00,2023-02-22 06:00:00,VIEW
1977,5830,2023-06-10 15:00:00,2023-06-10 15:00:00,VIEW
1978,170,2023-09-05 06:00:00,2023-09-05 11:00:00,PURCHASE
1979,7428,2023-04-30 16:00:00,2023-04-30 16:00:00,VIEW
1980,310,2023-01-28 00:00:00,2023-01-28 05:00:00,VIEW
1981,897,2023-10-28 00:00:00,2023-10-28 00:00:00,VIEW
1982,4648,2023-10-14 01:00:00,2023-10-14 01:00:00,VIEW
1983,6332,2023-10-14 05:00:00,2023-10-14 05:00:00,VIEW
1984,3941,2023-04-12 17:00:00,2023-04-12 19:00:00,PURCHASE
1985,7297,2023-02-23 10:00:00,2023-02-23 10:00:00,ADD_TO_CART
1986,4756,2023-02-23 14:00:00,2023-02-23 16:00:00,VIEW
1987,7997,2023-08-06 11:00:00,2023-08-06 11:00:00,VIEW
1988,6031,2023-02-10 12:00:00,2023-02-10 12:00:00,ADD_TO_CART
1989,7557,2023-03-13 19:00:00,2023-03-13 19:00:00,PURCHASE
1990,4180,2023-07-07 11:00:00,2023-07-07 11:00:00,ADD_TO_CART
1991,7792,2023-01-26 18:00:00,2023-01-26 19:00:00,PURCHASE
1992,2479,2023-02-15 10:00:00,2023-02-15 15:00:00,VIEW
1993,7045,2023-03-31 22:00:00,2023-04-01 03:00:00,VIEW
1994,1633,2023-07-04 17:00:00,2023-07-04 22:00:00,VIEW
1995,3847,2023-12-29 16:00:00,2023-12-29 16:00:00,VIEW
1996,7497,2023-12-23 11:00:00,2023-12-23 13:00:00,ADD_TO_CART
1997,6475,2023-06-18 09:00:00,2023-06-18 09:00:00,PURCHASE
1998,2176,2023-07-27 06:00:00,2023-07-27 06:00:00,VIEW
1999,476,2023-05-30 12:00:00,2023-05-30 13:00:00,ADD_TO_CART
2000,2100,2023-09-06 05:00:00,2023-09-06 07:00:00,PURCHASE
2001,7345,2023-05-17 04:00:00,2023-05-17 04:00:00,VIEW
2002,873,2023-11-11 00:00:00,2023-11-11 00:00:00,PURCHASE
2003,7817,2023-05-30 07:00:00,2023-05-30 07:00:00,VIEW
2004,497,2023-02-04 13:00:00,2023-02-04 18:00:00,PURCHASE
2005,6042,2023-08-15 23:00:00,2023-08-15 23:00:00,ADD_TO_CART
2006,2085,2023-08-24 20:00:00,2023-08-24 20:00:00,PURCHASE
2007,2237,2023-05-06 00:00:00,2023-05-06 00:00:00,VIEW
2008,257,2023-11-12 06:00:00,2023-11-12 06:00:00,PURCHASE
2009,2185,2023-12-28 00:00:00,2023-12-28 00:00:00,VIEW
2010,4095,2023-04-15 07:00:00,2023-04-15 07:00:00,ADD_TO_CART
2011,7843,2023-02-08 11:00:00,2023-02-08 11:00:00,PURCHASE
2012,7812,2023-03-04 07:00:00,2023-03-04 07:00:00,VIEW
2013,4212,2023-12-17 17:00:00,2023-12-17 22:00:00,VIEW
2014,2289,2023-07-05 02:00:00,2023-07-05 07:00:00,ADD_TO_CART
2015,7194,2023-05-04 18:00:00,2023-05-04 23:00:00,PURCHASE
2016,3804,2023-01-05 10:00:00,2023-01-05 10:00:00,PURCHASE
2017,4741,2023-12-01 22:00:00,2023-12-02 03:00:00,PURCHASE
2018,5396,2023-02-24 22:00:00,2023-02-24 22:00:00,ADD_TO_CART
2019,5866,2023-09-11 04:00:00,2023-09-11 06:00:00,ADD_TO_CART
2020,5312,2023-07-18 17:00:00,2023-07-18 17:00:00,VIEW
2021,1044,2023-09-25 03:00:00,2023-09-25 04:00:00,PURCHASE
2022,943,2023-10-12 05:00:00,2023-10-12 06:00:00,PURCHASE
2023,2134,2023-04-12 12:00:00,2023-04-12 12:00:00,VIEW
2024,971,2023-11-21 09:00:00,2023-11-21 14:00:00,PURCHASE
2025,5122,2023-02-13 14:00:00,2023-02-13 19:00:00,VIEW
2026,4628,2023-12-26 18:00:00,2023-12-26 18:00:00,VIEW
2027,7186,2023-03-19 18:00:00,2023-03-19 18:00:00,ADD_TO_CART
2028,232,2023-05-17 23:00:00,2023-05-18 04:00:00,ADD_TO_CART
2029,3161,2023-06-13 08:00:00,2023-06-13 13:00:00,VIEW
2030,4537,2023-12-18 04:00:00,2023-12-18 04:00:00,VIEW
2031,7052,2023-08-16 00:00:00,2023-08-16 00:00:00,ADD_TO_CART
2032,6868,2023-03-13 13:00:00,2023-03-13 15:00:00,ADD_TO_CART
2033,7606,2023-02-18 01:00:00,2023-02-18 03:00:00,ADD_TO_CART
