order_id,customer_id,store_id,sales_rep_id,order_date
2701,1130,12,9,2023-09-20
2702,32,21,7,2023-06-16
2703,1098,26,30,2023-10-15
2704,1195,25,18,2023-06-03
2705,1873,6,27,2023-12-09
2706,1093,3,16,2023-07-25
2707,813,26,21,2023-06-02
2708,362,25,5,2023-07-03
2709,1673,22,29,2023-06-08
2710,1457,20,47,2023-07-13
2711,929,16,37,2023-01-02
2712,100,30,43,2023-08-03
2713,1682,20,22,2023-06-24
2714,9,24,14,2023-03-16
2715,1598,23,19,2023-10-12
2716,697,17,35,2023-05-07
2717,1053,16,24,2023-02-18
2718,1917,6,42,2023-02-01
2719,1138,8,6,2023-06-07
2720,462,19,3,2023-01-15
2721,921,30,34,2023-11-14
2722,1167,25,45,2023-11-30
2723,390,26,50,2023-08-31
2724,632,2,2,2023-01-17
2725,682,14,15,2023-01-22
2726,157,22,37,2023-09-01
2727,335,12,15,2023-03-22
2728,1885,17,32,2023-05-24
2729,260,28,21,2023-01-08
2730,82,27,17,2023-06-16
2731,754,15,34,2023-10-14
2732,1465,18,32,2023-09-25
2733,1969,16,50,2023-10-16
2734,1196,13,47,2023-07-05
2735,1255,21,23,2023-01-12
2736,720,17,35,2023-10-08
2737,75,8,37,2023-10-31
2738,1294,1,43,2023-03-24
2739,1923,29,41,2023-02-24
2740,626,25,37,2023-05-11
2741,62,26,33,2023-05-05
2742,874,27,25,2023-11-21
2743,320,3,46,2023-02-20
2744,102,16,37,2023-01-27
2745,1453,28,40,2023-06-14
2746,874,2,21,2023-10-08
2747,1746,15,46,2023-02-02
2748,954,1,48,2023-03-03
2749,255,9,38,2023-05-25
2750,1556,16,40,2023-06-20
2751,570,4,34,2023-10-13
2752,112,12,19,2023-10-24
2753,985,1,27,2023-04-27
2754,1337,1,9,2023-01-04
2755,998,7,5,2023-03-07
2756,461,18,5,2023-03-01
2757,708,23,25,2023-10-14
2758,887,28,26,2023-12-11
2759,1486,23,19,2023-08-17
2760,1889,15,30,2023-04-10
2761,1116,26,36,2023-04-29
2762,1076,30,48,2023-03-10
2763,1829,25,48,2023-06-01
2764,520,13,16,2023-10-07
2765,812,16,7,2023-08-09
2766,1122,7,18,2023-08-11
2767,236,16,21,2023-06-14
2768,1925,13,31,2023-07-30
2769,1398,14,1,2023-10-06
2770,1605,17,3,2023-03-04
2771,927,12,31,2023-09-19
2772,557,29,25,2023-01-06
2773,649,24,8,2023-09-05
2774,234,24,1,2023-08-17
2775,1056,20,7,2023-10-13
2776,1313,13,7,2023-09-14
2777,1662,24,8,2023-03-04
2778,579,20,19,2023-01-28
2779,542,15,17,2023-12-11
2780,114,24,11,2023-02-22
2781,204,21,47,2023-09-09
2782,1053,4,41,2023-02-07
2783,643,22,49,2023-11-04
2784,474,2,11,2023-11-30
2785,697,28,38,2023-05-19
2786,253,18,41,2023-02-22
2787,1822,2,50,2023-04-04
2788,905,25,2,2023-04-04
2789,1946,15,4,2023-09-20
2790,386,30,50,2023-11-19
2791,62,26,28,2023-05-17
2792,515,19,33,2023-09-13
2793,430,15,11,2023-02-06
2794,580,26,3,2023-05-22
2795,1561,20,40,2023-05-27
2796,1715,10,5,2023-01-08
2797,1165,28,21,2023-09-08
2798,743,24,22,2023-05-15
2799,1324,20,37,2023-02-28
2800,675,11,11,2023-05-03
2801,311,26,44,2023-09-20
2802,471,10,22,2023-04-30
2803,1417,29,41,2023-09-16
2804,1666,23,13,2023-11-19
2805,1469,5,3,2023-01-18
2806,1782,9,13,2023-10-28
2807,809,20,28,2023-12-19
2808,172,19,11,2023-04-02
2809,576,13,11,2023-06-13
2810,31,18,21,2023-05-24
2811,47,17,21,2023-12-01
2812,130,27,7,2023-11-11
2813,352,6,17,2023-08-26
2814,978,10,48,2023-06-23
2815,1869,2,14,2023-03-24
2816,1646,24,33,2023-06-06
2817,1605,6,11,2023-04-19
2818,58,28,13,2023-06-27
2819,1130,28,1,2023-09-07
2820,812,21,34,2023-09-10
2821,1354,13,9,2023-02-24
2822,768,18,13,2023-06-04
2823,1848,7,37,2023-04-01
2824,683,2,30,2023-12-05
2825,1407,29,41,2023-05-06
2826,1186,14,45,2023-12-03
2827,997,5,37,2023-06-18
2828,286,18,47,2023-05-19
2829,1095,11,7,2023-01-05
2830,1791,10,14,2023-03-07
2831,1478,11,48,2023-04-21
2832,886,27,6,2023-07-03
2833,1591,2,34,2023-09-25
2834,1859,15,16,2023-06-19
2835,397,7,37,2023-12-28
2836,1539,9,36,2023-09-01
2837,26,5,46,2023-11-27
2838,313,7,6,2023-05-18
2839,126,20,8,2023-01-28
2840,1432,2,24,2023-01-07
2841,1589,3,3,2023-11-29
2842,1222,2,4,2023-11-13
2843,811,21,32,2023-02-20
2844,188,22,1,2023-05-16
2845,698,23,34,2023-06-27
2846,1841,19,45,2023-05-09
2847,810,4,9,2023-07-16
2848,716,24,12,2023-09-24
2849,1508,20,10,2023-04-17
2850,450,7,10,2023-02-17
2851,523,28,50,2023-05-18
2852,1895,22,44,2023-04-13
2853,1378,7,48,2023-02-16
2854,986,17,23,2023-06-02
2855,658,19,6,2023-01-06
2856,597,22,24,2023-01-11
2857,100,16,24,2023-01-17
2858,616,3,21,2023-05-23
2859,948,15,42,2023-09-29
2860,1582,14,31,2023-11-08
2861,556,15,47,2023-03-07
2862,278,14,41,2023-12-05
2863,1717,7,30,2023-11-27
2864,1723,25,34,2023-09-13
2865,1650,3,18,2023-05-07
2866,491,30,12,2023-05-11
2867,255,17,35,2023-01-18
2868,381,10,7,2023-07-26
2869,892,15,41,2023-03-30
2870,542,29,40,2023-08-31
2871,1288,6,25,2023-12-16
2872,1634,28,6,2023-01-17
2873,825,17,1,2023-08-11
2874,879,17,46,2023-12-29
2875,1353,14,16,2023-07-29
2876,1139,24,48,2023-04-09
2877,1300,25,4,2023-01-13
2878,1512,18,29,2023-11-15
2879,281,25,38,2023-09-27
2880,1299,5,47,2023-07-06
2881,773,29,28,2023-10-01
2882,843,8,22,2023-05-13
2883,719,7,8,2023-01-14
2884,1920,23,32,2023-10-08
2885,328,4,33,2023-02-13
2886,211,18,13,2023-10-22
2887,727,5,27,2023-04-14
2888,923,16,18,2023-03-03
2889,552,14,18,2023-02-22
2890,26,27,13,2023-11-05
2891,27,27,22,2023-04-28
2892,702,19,14,2023-11-17
2893,1107,14,11,2023-05-11
2894,1920,9,39,2023-10-26
2895,1970,6,50,2023-11-02
2896,682,17,22,2023-07-18
2897,413,19,36,2023-02-05
2898,167,12,17,2023-10-06
2899,1724,4,32,2023-08-04
2900,169,16,14,2023-03-15
2901,1825,25,42,2023-11-02
2902,229,11,29,2023-02-24
2903,1633,22,6,2023-01-12
2904,367,4,50,2023-03-24
2905,528,17,4,2023-02-01
2906,791,8,11,2023-03-27
2907,1671,14,45,2023-08-20
2908,1562,27,40,2023-10-02
2909,1888,2,10,2023-07-20
2910,524,11,28,2023-02-20
2911,1096,11,11,2023-11-16
2912,1669,24,35,2023-09-13
2913,106,22,15,2023-08-29
2914,732,24,8,2023-07-24
2915,1909,6,20,2023-07-15
2916,965,21,50,2023-09-01
2917,1713,21,21,2023-11-16
2918,1306,14,1,2023-01-01
2919,133,30,29,2023-03-30
2920,534,10,24,2023-10-09
2921,975,26,30,2023-05-19
2922,269,27,40,2023-03-28
2923,1436,8,35,2023-01-02
2924,673,7,33,2023-12-15
2925,1643,8,20,2023-06-17
2926,791,28,16,2023-04-29
2927,1889,8,9,2023-03-21
2928,1771,23,31,2023-04-21
2929,18,2,17,2023-06-14
2930,1778,27,31,2023-08-07
2931,117,16,48,2023-01-05
2932,798,9,23,2023-08-03
2933,1818,13,6,2023-07-14
2934,1168,23,30,2023-10-09
2935,1741,12,7,2023-01-06
2936,551,27,48,2023-10-27
2937,929,22,40,2023-02-27
2938,1690,25,42,2023-12-03
2939,1712,29,46,2023-10-29
2940,1985,17,11,2023-04-12
2941,753,27,34,2023-02-17
2942,422,2,12,2023-10-03
2943,1922,13,45,2023-06-12
2944,1393,1,47,2023-11-28
2945,646,26,27,2023-07-15
2946,558,28,12,2023-12-31
2947,50,19,13,2023-11-20
2948,678,11,8,2023-05-12
2949,106,5,16,2023-03-07
2950,1240,1,29,2023-03-24
2951,658,20,35,2023-09-22
2952,1947,30,29,2023-08-17
2953,1449,13,31,2023-09-30
2954,1096,8,13,2023-08-07
2955,988,6,12,2023-08-13
2956,842,29,2,2023-04-23
2957,1809,17,33,2023-05-20
2958,1783,12,8,2023-07-04
2959,446,1,41,2023-06-22
2960,1949,3,40,2023-01-11
2961,1210,14,49,2023-06-08
2962,70,26,41,2023-07-24
2963,1998,8,32,2023-08-18
2964,150,11,38,2023-01-26
2965,1270,27,28,2023-11-15
2966,774,14,15,2023-06-08
2967,1562,8,23,2023-10-05
2968,1959,29,24,2023-05-28
2969,1676,3,13,2023-09-23
2970,1123,7,21,2023-03-24
2971,1934,28,12,2023-01-26
2972,1302,19,13,2023-03-12
2973,1587,4,39,2023-02-06
2974,1687,25,23,2023-05-13
2975,944,16,50,2023-05-06
2976,455,13,46,2023-04-25
2977,1128,20,43,2023-04-02
2978,946,19,28,2023-08-30
2979,601,5,14,2023-07-19
2980,653,23,17,2023-07-26
2981,725,5,24,2023-04-27
2982,233,20,34,2023-08-07
2983,1418,24,48,2023-11-01
2984,1525,4,22,2023-08-31
2985,1719,2,10,2023-10-19
2986,251,26,8,2023-10-09
2987,1545,13,21,2023-10-28
2988,79,30,37,2023-11-13
2989,1076,16,7,2023-06-21
2990,898,22,26,2023-03-17
2991,921,2,13,2023-07-28
2992,781,19,16,2023-11-10
2993,226,17,30,2023-04-15
2994,1075,5,31,2023-01-26
2995,1210,25,5,2023-12-17
2996,1058,18,32,2023-03-20
2997,803,28,16,2023-05-08
2998,742,23,47,2023-05-17
2999,131,21,9,2023-11-30
3000,1023,18,22,2023-02-05
3001,632,8,44,2023-02-28
3002,1467,27,40,2023-08-18
3003,838,15,45,2023-05-04
3004,759,13,37,2023-03-29
3005,1456,13,14,2023-12-03
3006,704,16,16,2023-05-21
3007,497,22,43,2023-09-30
3008,1427,20,20,2023-02-20
3009,323,13,44,2023-02-24
3010,1234,20,15,2023-12-03
3011,615,2,44,2023-05-30
3012,329,3,26,2023-06-02
3013,1396,15,9,2023-08-07
3014,1484,23,1,2023-08-07
3015,133,19,35,2023-12-08
3016,835,13,44,2023-09-15
3017,651,5,20,2023-02-14
3018,121,26,45,2023-09-26
3019,606,22,6,2023-11-07
3020,1476,6,42,2023-06-09
3021,965,14,10,2023-10-05
3022,129,4,48,2023-12-11
3023,1115,22,33,2023-02-24
3024,1628,19,16,2023-05-25
3025,1599,23,36,2023-08-23
3026,29,7,6,2023-06-28
3027,722,4,19,2023-07-27
3028,1548,2,31,2023-05-16
3029,333,27,2,2023-12-19
3030,1321,7,18,2023-10-02
3031,1154,3,42,2023-11-19
3032,1317,15,28,2023-07-02
3033,1197,1,4,2023-03-02
3034,1744,2,1,2023-03-04
3035,944,10,47,2023-12-27
3036,1048,16,42,2023-08-03
3037,1123,25,50,2023-12-26
3038,1430,28,16,2023-05-19
3039,356,15,45,2023-05-14
3040,139,24,47,2023-02-03
3041,1527,15,2,2023-07-12
3042,1850,14,36,2023-12-21
3043,1198,22,1,2023-11-16
3044,29,14,39,2023-03-28
3045,931,6,23,2023-07-29
3046,496,14,26,2023-03-22
3047,1014,17,11,2023-11-18
3048,655,18,42,2023-12-05
3049,828,20,1,2023-07-09
3050,351,19,11,2023-12-14
3051,554,30,24,2023-08-21
3052,299,17,10,2023-06-18
3053,1744,16,14,2023-09-08
3054,1866,8,14,2023-06-17
3055,1969,7,7,2023-08-19
3056,1216,20,23,2023-05-30
3057,1696,28,43,2023-06-01
3058,64,12,22,2023-02-07
3059,755,9,36,2023-10-24
3060,770,27,27,2023-10-02
3061,1688,14,2,2023-04-15
3062,1239,20,39,2023-12-14
3063,834,1,46,2023-12-18
3064,166,10,19,2023-03-03
3065,1567,17,7,2023-01-16
3066,1907,17,12,2023-12-16
3067,1256,17,3,2023-05-30
3068,1818,4,47,2023-05-22
3069,1565,17,5,2023-04-26
3070,1219,18,8,2023-11-08
3071,506,20,14,2023-03-06
3072,1358,23,36,2023-11-06
3073,1792,2,7,2023-07-13
3074,793,8,7,2023-12-08
3075,1328,13,50,2023-06-10
3076,833,23,46,2023-11-02
3077,1461,25,32,2023-12-27
3078,1347,30,8,2023-10-05
3079,1526,22,12,2023-10-23
3080,858,20,10,2023-02-08
3081,1938,22,14,2023-12-27
3082,1417,15,9,2023-06-18
3083,806,20,38,2023-03-09
3084,1623,23,30,2023-01-07
3085,1173,9,5,2023-03-26
3086,761,3,1,2023-07-18
3087,833,3,1,2023-05-12
3088,1429,2,20,2023-03-17
3089,283,1,49,2023-09-07
3090,1386,14,11,2023-12-13
3091,379,17,26,2023-07-28
3092,198,13,44,2023-03-25
3093,1015,19,3,2023-08-11
3094,1024,30,6,2023-09-10
3095,556,23,43,2023-01-31
3096,356,15,45,2023-12-21
3097,1564,27,11,2023-07-20
3098,1453,25,8,2023-02-21
3099,1041,14,29,2023-03-13
3100,639,2,10,2023-01-21
3101,379,7,34,2023-01-16
3102,680,17,24,2023-01-16
3103,506,18,46,2023-06-24
3104,1780,6,48,2023-11-08
3105,899,27,17,2023-12-04
3106,76,21,32,2023-03-19
3107,231,8,11,2023-08-28
3108,1740,28,34,2023-02-06
3109,962,27,24,2023-08-20
3110,1272,2,5,2023-08-01
3111,302,1,29,2023-07-12
3112,726,16,48,2023-03-01
3113,215,7,48,2023-07-08
3114,1182,22,34,2023-09-24
3115,69,24,16,2023-05-06
3116,393,11,25,2023-07-22
3117,1109,15,37,2023-11-18
3118,267,13,8,2023-02-01
3119,1093,30,29,2023-11-08
3120,611,24,46,2023-09-18
3121,1371,2,25,2023-12-12
3122,1009,14,42,2023-04-04
3123,962,24,23,2023-11-24
3124,728,6,34,2023-04-10
3125,1951,9,3,2023-10-12
3126,673,28,30,2023-11-11
3127,423,7,50,2023-01-25
3128,1630,18,34,2023-12-19
3129,1198,24,32,2023-12-23
3130,1701,9,29,2023-04-27
3131,115,23,9,2023-07-18
3132,220,4,2,2023-10-06
3133,1980,9,39,2023-03-11
3134,31,4,7,2023-12-01
3135,1547,12,46,2023-03-20
3136,1367,4,5,2023-12-20
3137,1401,25,8,2023-01-14
3138,1154,30,32,2023-01-29
3139,617,24,18,2023-05-24
3140,539,20,38,2023-12-09
3141,739,14,46,2023-01-10
3142,1026,24,18,2023-02-16
3143,871,24,49,2023-09-17
3144,101,7,41,2023-01-12
3145,1557,26,45,2023-10-25
3146,1082,13,16,2023-08-14
3147,1413,22,21,2023-09-17
3148,692,8,10,2023-03-25
3149,941,23,42,2023-12-14
3150,341,5,4,2023-12-14
3151,861,12,44,2023-01-06
3152,1044,13,8,2023-09-04
3153,1279,29,47,2023-02-04
3154,1341,20,19,2023-06-24
3155,38,14,47,2023-03-06
3156,660,28,40,2023-05-27
3157,1561,18,40,2023-02-26
3158,1410,27,9,2023-07-12
3159,1657,24,30,2023-01-13
3160,928,25,17,2023-01-18
3161,1050,20,40,2023-09-03
3162,454,4,44,2023-06-12
3163,1705,21,15,2023-12-09
3164,1347,18,4,2023-04-24
3165,737,7,6,2023-10-09
3166,1537,15,16,2023-08-21
3167,819,21,26,2023-06-15
3168,773,6,37,2023-11-18
3169,13,16,23,2023-01-26
3170,915,20,13,2023-05-06
3171,1932,24,47,2023-11-09
3172,1584,8,17,2023-10-08
3173,921,28,27,2023-10-13
3174,825,21,22,2023-10-10
3175,371,16,37,2023-05-19
3176,1315,28,19,2023-04-11
3177,332,22,39,2023-01-11
3178,1630,16,35,2023-08-04
3179,261,3,13,2023-01-30
3180,1814,17,14,2023-04-04
3181,1895,9,48,2023-04-26
3182,1229,25,31,2023-09-28
3183,697,3,45,2023-10-18
3184,687,20,2,2023-02-08
3185,950,29,46,2023-01-24
3186,387,7,39,2023-09-21
3187,1916,18,37,2023-02-12
3188,821,12,14,2023-06-19
3189,468,19,9,2023-12-06
3190,1439,16,10,2023-06-18
3191,69,22,7,2023-10-30
3192,1496,27,28,2023-01-26
3193,1128,24,46,2023-06-29
3194,1782,17,25,2023-05-30
3195,1185,20,46,2023-05-13
3196,200,15,28,2023-05-23
3197,216,1,2,2023-06-13
3198,1970,2,17,2023-04-11
3199,212,8,4,2023-03-04
3200,508,22,13,2023-04-03
3201,16,25,18,2023-07-26
3202,1522,2,3,2023-11-07
3203,884,19,37,2023-03-13
3204,332,9,33,2023-03-01
3205,717,9,41,2023-01-29
3206,1901,13,24,2023-01-19
3207,551,6,8,2023-03-14
3208,1625,30,35,2023-12-23
3209,942,15,2,2023-09-03
3210,256,19,33,2023-11-09
3211,992,21,12,2023-11-20
3212,1790,15,22,2023-03-28
3213,728,18,13,2023-12-25
3214,880,7,10,2023-07-02
3215,815,26,17,2023-07-16
3216,1196,11,43,2023-09-01
3217,649,8,5,2023-11-24
3218,1000,6,9,2023-04-28
3219,1522,8,13,2023-03-23
3220,471,2,23,2023-09-04
3221,1408,19,30,2023-08-22
3222,690,16,43,2023-12-31
3223,1613,7,4,2023-06-02
3224,700,10,21,2023-09-29
3225,507,12,43,2023-02-04
3226,992,17,9,2023-08-01
3227,1010,7,7,2023-07-30
3228,1551,22,16,2023-05-19
3229,804,8,23,2023-07-08
3230,831,7,23,2023-10-27
3231,1349,4,31,2023-09-09
3232,214,3,5,2023-05-30
3233,1232,19,6,2023-12-07
3234,169,15,1,2023-08-07
3235,1354,4,48,2023-03-23
3236,1304,25,28,2023-07-09
3237,978,9,18,2023-08-22
3238,1329,13,24,2023-06-25
3239,146,18,13,2023-08-20
3240,1799,21,33,2023-12-24
3241,516,16,10,2023-03-04
3242,1114,1,7,2023-08-25
3243,453,4,37,2023-02-02
3244,60,18,32,2023-08-01
3245,1335,8,45,2023-03-01
3246,528,20,22,2023-01-02
3247,1251,16,16,2023-02-26
3248,1024,21,24,2023-10-28
3249,474,11,14,2023-10-14
3250,1565,20,11,2023-05-18
3251,1687,21,19,2023-10-06
3252,757,21,23,2023-08-02
3253,782,21,34,2023-08-27
3254,1103,27,40,2023-10-12
3255,433,19,13,2023-01-31
3256,1825,23,39,2023-07-25
3257,1177,19,44,2023-10-01
3258,1813,18,28,2023-01-11
3259,401,19,40,2023-12-25
3260,1303,11,16,2023-02-16
3261,57,3,50,2023-01-03
3262,1003,8,28,2023-05-10
3263,186,20,4,2023-03-13
3264,398,19,28,2023-06-08
3265,605,10,12,2023-05-10
3266,788,16,16,2023-01-22
3267,158,5,49,2023-05-15
3268,1811,20,36,2023-01-20
3269,1717,9,20,2023-08-08
3270,1383,8,26,2023-11-29
3271,1464,11,26,2023-05-10
3272,589,16,22,2023-02-01
3273,466,7,9,2023-03-31
3274,1687,15,5,2023-09-16
3275,446,24,17,2023-10-25
3276,1774,29,49,2023-11-29
3277,801,21,34,2023-09-06
3278,1767,20,2,2023-06-22
3279,1512,23,7,2023-12-23
3280,1554,17,36,2023-02-16
3281,1097,6,13,2023-07-16
3282,929,15,20,2023-02-03
3283,1952,8,30,2023-09-11
3284,1725,7,30,2023-09-05
3285,1974,2,11,2023-02-11
3286,17,30,31,2023-10-16
3287,1555,13,3,2023-05-03
3288,731,30,2,2023-01-27
3289,326,23,48,2023-02-28
3290,995,29,3,2023-05-27
3291,1656,6,15,2023-04-25
3292,613,29,17,2023-07-18
3293,546,5,48,2023-05-08
3294,596,20,7,2023-06-02
3295,921,1,48,2023-09-28
3296,1732,29,5,2023-12-05
3297,842,18,34,2023-03-24
3298,1226,15,33,2023-01-23
3299,344,23,45,2023-01-11
3300,1877,10,16,2023-07-06
3301,1547,3,37,2023-04-26
3302,859,5,3,2023-06-11
3303,1424,24,47,2023-04-13
3304,1242,29,48,2023-08-31
3305,445,13,43,2023-01-07
3306,1789,8,50,2023-12-28
3307,222,22,21,2023-06-21
3308,1407,21,41,2023-09-13
3309,1905,29,8,2023-09-04
3310,592,2,22,2023-07-11
3311,1031,9,5,2023-04-24
3312,1296,17,17,2023-01-23
3313,1763,27,37,2023-12-24
3314,1018,18,14,2023-11-10
3315,16,13,39,2023-10-03
3316,1448,1,41,2023-05-16
3317,524,12,28,2023-12-23
3318,803,20,31,2023-07-14
3319,1777,20,17,2023-09-15
3320,21,21,35,2023-10-05
3321,1714,5,40,2023-03-11
3322,1963,8,22,2023-12-25
3323,228,27,45,2023-12-26
3324,1008,15,48,2023-02-05
3325,1809,27,29,2023-04-18
3326,1312,3,10,2023-01-24
3327,809,6,18,2023-05-20
3328,1158,28,35,2023-01-22
3329,1307,13,44,2023-12-05
3330,404,12,16,2023-11-25
3331,1689,19,50,2023-07-23
3332,1090,29,49,2023-08-12
3333,1673,18,7,2023-08-11
3334,1628,24,30,2023-03-22
3335,437,1,19,2023-11-26
3336,829,25,23,2023-07-10
3337,934,27,8,2023-10-13
3338,259,7,17,2023-05-27
3339,1990,12,21,2023-10-09
3340,103,10,26,2023-01-11
3341,993,29,28,2023-10-03
3342,1591,12,39,2023-02-25
3343,769,11,33,2023-06-22
3344,1125,4,40,2023-10-30
3345,1222,19,19,2023-07-23
3346,813,6,29,2023-12-11
3347,226,25,20,2023-09-05
3348,943,9,20,2023-11-10
3349,463,20,10,2023-09-23
3350,237,10,12,2023-01-22
3351,1050,5,33,2023-11-23
3352,1145,27,25,2023-01-24
3353,1934,13,25,2023-07-13
3354,506,9,4,2023-04-06
3355,1206,2,4,2023-09-20
3356,1735,18,9,2023-03-13
3357,814,21,15,2023-08-31
3358,767,1,26,2023-02-07
3359,634,24,15,2023-03-30
3360,1567,21,26,2023-01-28
3361,1339,12,28,2023-04-02
3362,991,10,7,2023-02-23
3363,1821,2,32,2023-06-08
3364,618,28,12,2023-08-16
3365,1760,9,35,2023-02-10
3366,273,2,32,2023-02-06
3367,1934,23,9,2023-05-05
3368,232,24,14,2023-06-28
3369,1444,30,13,2023-11-28
3370,768,22,44,2023-02-06
3371,1466,14,33,2023-04-11
3372,496,11,32,2023-01-31
3373,1048,23,19,2023-07-09
3374,1133,11,30,2023-05-26
3375,1727,17,16,2023-03-31
3376,502,4,12,2023-01-06
3377,1883,13,10,2023-05-19
3378,25,7,2,2023-04-05
3379,1211,16,18,2023-04-29
3380,288,1,13,2023-04-30
3381,1652,13,29,2023-05-03
3382,338,1,24,2023-10-12
3383,1902,11,38,2023-06-28
3384,1938,6,12,2023-11-21
3385,1061,20,29,2023-01-07
3386,1818,3,22,2023-11-08
3387,137,12,36,2023-05-07
3388,508,5,1,2023-03-18
3389,227,9,43,2023-08-22
3390,320,26,40,2023-11-14
3391,1864,26,34,2023-03-15
3392,916,12,34,2023-09-28
3393,1206,30,48,2023-11-05
3394,1898,30,33,2023-04-30
3395,86,28,4,2023-02-04
3396,1491,27,38,2023-07-26
3397,926,10,30,2023-09-27
3398,53,19,46,2023-04-03
3399,860,5,20,2023-06-26
3400,867,26,26,2023-10-01
3401,1259,5,15,2023-06-28
3402,1983,9,7,2023-05-09
3403,1803,27,7,2023-05-05
3404,1823,28,50,2023-01-27
3405,433,26,29,2023-03-05
3406,1520,27,23,2023-03-01
3407,999,20,34,2023-08-07
3408,100,17,20,2023-08-05
3409,990,10,15,2023-06-18
3410,599,21,33,2023-05-29
3411,403,1,17,2023-09-27
3412,396,22,20,2023-04-26
3413,1551,28,13,2023-09-02
3414,415,16,44,2023-05-28
3415,939,26,24,2023-04-02
3416,1637,26,47,2023-03-26
3417,677,15,37,2023-03-28
3418,463,23,7,2023-04-30
3419,541,17,8,2023-12-06
3420,1650,26,23,2023-01-24
3421,1643,20,14,2023-03-30
3422,1946,25,4,2023-02-06
3423,1388,13,21,2023-12-08
3424,1154,1,46,2023-09-28
3425,84,25,10,2023-01-12
3426,271,8,22,2023-04-05
3427,244,5,30,2023-01-31
3428,388,6,30,2023-12-16
3429,214,23,16,2023-08-21
3430,818,20,11,2023-12-06
3431,1190,30,22,2023-11-24
3432,1815,14,29,2023-10-27
3433,59,22,25,2023-10-13
3434,1626,23,14,2023-02-04
3435,883,11,14,2023-01-21
3436,843,6,2,2023-04-21
3437,924,11,13,2023-11-15
3438,1528,13,3,2023-12-14
3439,1730,12,30,2023-05-25
3440,123,22,18,2023-01-12
3441,1672,2,36,2023-09-01
3442,1437,21,21,2023-05-26
3443,1163,3,19,2023-08-27
3444,1253,23,16,2023-04-02
3445,1298,4,28,2023-11-12
3446,439,17,4,2023-11-19
3447,1022,28,15,2023-04-25
3448,562,28,1,2023-01-15
3449,1934,22,48,2023-09-29
3450,118,6,47,2023-01-22
3451,1738,7,16,2023-04-28
3452,905,15,20,2023-04-05
3453,1507,11,33,2023-09-14
3454,395,24,17,2023-11-27
3455,1727,3,5,2023-09-19
3456,876,30,5,2023-03-28
3457,1484,6,39,2023-11-14
3458,1859,26,13,2023-02-27
3459,1717,2,44,2023-08-18
3460,935,29,36,2023-04-18
3461,1102,14,30,2023-01-19
3462,952,9,4,2023-12-31
3463,1436,18,23,2023-05-21
3464,75,19,21,2023-06-09
3465,295,12,21,2023-04-10
3466,1817,13,6,2023-09-22
3467,21,26,24,2023-08-26
3468,1930,12,47,2023-08-26
3469,1195,12,31,2023-02-18
3470,1039,18,19,2023-06-14
3471,1235,9,38,2023-10-14
3472,560,17,12,2023-02-28
3473,1110,21,14,2023-07-02
3474,1173,16,50,2023-05-27
3475,1724,17,12,2023-10-28
3476,372,21,15,2023-04-06
3477,1504,24,19,2023-02-12
3478,818,8,28,2023-12-20
3479,1175,11,40,2023-09-14
3480,1165,24,41,2023-08-01
3481,1093,2,5,2023-07-08
3482,1284,8,5,2023-05-11
3483,846,12,6,2023-12-13
3484,1992,21,23,2023-10-27
3485,521,1,3,2023-10-16
3486,1657,23,37,2023-05-17
3487,371,13,33,2023-01-30
3488,1443,22,43,2023-05-26
3489,101,21,21,2023-11-08
3490,661,17,20,2023-04-15
3491,1978,14,1,2023-10-14
3492,1682,14,39,2023-07-10
3493,1889,16,47,2023-06-27
3494,968,17,17,2023-12-11
3495,243,6,29,2023-08-27
3496,753,26,8,2023-01-01
3497,512,28,26,2023-04-20
3498,849,7,28,2023-12-04
3499,555,26,34,2023-10-02
3500,1119,26,26,2023-08-22
3501,226,1,13,2023-03-05
3502,1542,25,44,2023-09-01
3503,214,15,37,2023-02-22
3504,718,20,13,2023-09-19
3505,67,21,38,2023-01-17
3506,396,18,25,2023-10-29
3507,612,30,47,2023-08-22
3508,1036,28,23,2023-03-14
3509,1261,26,22,2023-12-23
3510,1858,13,21,2023-04-01
3511,770,24,30,2023-01-06
3512,1423,30,11,2023-07-17
3513,407,2,4,2023-12-31
3514,925,19,33,2023-07-15
3515,1873,15,47,2023-10-23
3516,1504,12,12,2023-12-13
3517,647,15,9,2023-11-18
3518,222,25,32,2023-05-17
3519,1180,18,11,2023-09-24
3520,654,14,37,2023-04-26
3521,428,6,24,2023-02-12
3522,1182,12,7,2023-08-19
3523,977,20,8,2023-02-27
3524,1440,23,33,2023-07-25
3525,1006,30,25,2023-10-21
3526,1350,30,1,2023-04-04
3527,371,6,3,2023-02-05
3528,1368,26,40,2023-08-18
3529,1286,30,28,2023-08-15
3530,1307,9,43,2023-07-02
3531,850,30,33,2023-09-19
3532,856,25,46,2023-05-11
3533,229,26,1,2023-03-06
3534,1912,4,38,2023-07-05
3535,280,17,27,2023-04-27
3536,1894,2,38,2023-07-05
3537,1314,16,35,2023-10-01
3538,1704,24,10,2023-05-31
3539,1071,14,12,2023-12-18
3540,975,26,10,2023-05-31
3541,1739,8,34,2023-02-05
3542,1238,14,24,2023-11-22
3543,758,2,28,2023-04-05
3544,1048,16,22,2023-05-14
3545,321,4,45,2023-06-11
3546,274,1,16,2023-02-13
3547,556,23,13,2023-10-27
