delivery_id,order_id,ship_date,delivery_date,delivery_status
2832,2832,2023-11-22,2023-07-01,Delivered
2833,2833,2023-06-10,2023-06-28,Delivered
2834,2834,2023-05-23,2023-07-01,Delivered
2835,2835,2023-01-19,2023-02-08,Delivered
2836,2836,2023-03-10,2023-03-06,Delivered
2837,2837,2023-04-25,2023-09-27,Lost
2838,2838,2023-01-23,2023-10-02,Delivered
2839,2839,2023-01-21,2023-10-19,Delivered
2840,2840,2023-09-21,2023-12-22,Delivered
2841,2841,2023-04-09,2023-10-31,Delivered
2842,2842,2023-04-16,2023-09-29,Delivered
2843,2843,2023-10-14,2023-09-28,Delivered
2844,2844,2023-01-06,2023-11-03,Delivered
2845,2845,2023-05-10,2023-09-05,Delivered
2846,2846,2023-06-09,2023-06-29,Delivered
2847,2847,2023-09-09,2023-03-10,Delayed
2848,2848,2023-10-04,2023-10-06,Delivered
2849,2849,2023-03-25,2023-07-29,Delivered
2850,2850,2023-11-17,2023-11-05,Delivered
2851,2851,2023-04-29,2023-02-09,Delivered
2852,2852,2023-01-30,2023-05-01,Delivered
2853,2853,2023-12-25,2023-01-28,Delivered
2854,2854,2023-05-19,2023-01-08,Delivered
2855,2855,2023-06-07,2023-10-03,Delivered
2856,2856,2023-02-01,2023-08-23,Delivered
2857,2857,2023-11-28,2023-04-26,Delivered
2858,2858,2023-10-14,2023-05-16,Delivered
2859,2859,2023-06-03,2023-11-11,Delivered
2860,2860,2023-12-03,2023-06-29,Delayed
2861,2861,2023-02-28,2023-01-27,Delayed
2862,2862,2023-11-10,2023-02-19,Delivered
2863,2863,2023-03-29,2023-10-09,Delivered
2864,2864,2023-05-04,2023-12-11,Delivered
2865,2865,2023-07-11,2023-10-30,Delivered
2866,2866,2023-12-20,2023-10-28,Delivered
2867,2867,2023-10-21,2023-03-15,Delivered
2868,2868,2023-11-11,2023-07-22,Delivered
2869,2869,2023-01-29,2023-11-24,Delivered
2870,2870,2023-06-05,2023-02-04,Delivered
2871,2871,2023-08-19,2023-04-09,Delivered
2872,2872,2023-02-07,2023-02-16,Delivered
2873,2873,2023-01-07,2023-09-22,Delivered
2874,2874,2023-11-15,2023-12-30,Delivered
2875,2875,2023-08-14,2023-03-13,Delivered
2876,2876,2023-02-03,2023-10-30,Delivered
2877,2877,2023-03-31,2023-10-22,Delayed
2878,2878,2023-12-01,2023-08-08,Delivered
2879,2879,2023-02-10,2023-07-28,Delayed
2880,2880,2023-06-19,2023-06-23,Delivered
2881,2881,2023-10-26,2023-09-05,Delivered
2882,2882,2023-01-19,2023-09-15,Delivered
2883,2883,2023-01-16,2023-09-23,Delivered
2884,2884,2023-05-13,2023-09-23,Delivered
2885,2885,2023-10-18,2023-01-07,Delayed
2886,2886,2023-11-15,2023-01-12,Delivered
2887,2887,2023-10-22,2023-09-30,Delivered
2888,2888,2023-07-29,2023-08-20,Delivered
2889,2889,2023-11-24,2023-11-10,Delivered
2890,2890,2023-10-07,2023-02-26,Delivered
2891,2891,2023-10-04,2023-02-12,Delivered
2892,2892,2023-11-06,2023-05-20,Delivered
2893,2893,2023-10-05,2023-04-27,Delivered
2894,2894,2023-03-18,2023-03-06,Delivered
2895,2895,2023-10-26,2023-12-12,Delivered
2896,2896,2023-11-10,2023-02-05,Delivered
2897,2897,2023-12-14,2023-09-11,Delivered
2898,2898,2023-04-23,2023-07-18,Delivered
2899,2899,2023-09-24,2023-12-24,Delivered
2900,2900,2023-03-14,2023-12-31,Delivered
2901,2901,2023-11-14,2023-09-11,Delivered
2902,2902,2023-01-22,2023-03-05,Delivered
2903,2903,2023-07-08,2023-08-15,Delayed
2904,2904,2023-05-02,2023-12-24,Delayed
2905,2905,2023-12-09,2023-02-25,Delivered
2906,2906,2023-05-22,2023-06-10,Delivered
2907,2907,2023-11-01,2023-10-23,Delivered
2908,2908,2023-07-24,2023-01-27,Delivered
2909,2909,2023-07-29,2023-08-27,Delivered
2910,2910,2023-01-10,2023-11-19,Delivered
2911,2911,2023-07-05,2023-04-12,Delivered
2912,2912,2023-10-24,2023-08-18,Delivered
2913,2913,2023-11-29,2023-06-29,Delayed
2914,2914,2023-07-21,2023-06-06,Delivered
2915,2915,2023-03-06,2023-08-29,Delivered
2916,2916,2023-12-17,2023-05-25,Delayed
2917,2917,2023-11-23,2023-01-19,Delivered
2918,2918,2023-11-17,2023-10-14,Delayed
2919,2919,2023-01-26,2023-01-07,Delivered
2920,2920,2023-06-06,2023-01-13,Delayed
2921,2921,2023-08-10,2023-07-29,Delayed
2922,2922,2023-10-20,2023-03-24,Delivered
2923,2923,2023-05-20,2023-02-04,Delivered
2924,2924,2023-01-22,2023-11-03,Delivered
2925,2925,2023-06-04,2023-06-10,Delivered
2926,2926,2023-03-10,2023-10-03,Delivered
2927,2927,2023-02-11,2023-04-27,Delivered
2928,2928,2023-01-16,2023-08-07,Delivered
2929,2929,2023-10-07,2023-09-20,Delivered
2930,2930,2023-06-19,2023-06-09,Delivered
2931,2931,2023-05-15,2023-02-16,Delivered
2932,2932,2023-07-19,2023-05-02,Delayed
2933,2933,2023-08-27,2023-08-05,Delivered
2934,2934,2023-04-23,2023-05-10,Delivered
2935,2935,2023-02-22,2023-09-13,Delivered
2936,2936,2023-05-18,2023-02-09,Delivered
2937,2937,2023-09-13,2024-01-02,Delivered
2938,2938,2023-04-26,2023-07-31,Delivered
2939,2939,2023-06-08,2023-12-20,Delivered
2940,2940,2023-10-28,2023-04-06,Delivered
2941,2941,2023-09-22,2023-01-31,Delivered
2942,2942,2023-12-22,2023-06-15,Delivered
2943,2943,2023-11-04,2023-05-19,Delivered
2944,2944,2023-04-10,2023-01-25,Delivered
2945,2945,2023-05-02,2023-05-13,Delivered
2946,2946,2023-04-01,2023-03-29,Delivered
2947,2947,2023-01-31,2023-07-05,Delivered
2948,2948,2023-08-19,2023-08-27,Delivered
2949,2949,2023-05-20,2023-07-05,Delivered
2950,2950,2023-09-12,2023-11-12,Delivered
2951,2951,2023-02-01,2023-06-10,Delivered
2952,2952,2023-06-12,2023-01-13,Delivered
2953,2953,2023-06-06,2023-02-13,Delivered
2954,2954,2023-11-20,2023-08-25,Delivered
2955,2955,2023-04-28,2023-05-13,Delayed
2956,2956,2023-07-11,2023-07-06,Delivered
2957,2957,2023-06-26,2023-01-16,Delivered
2958,2958,2023-01-06,2023-10-31,Delivered
2959,2959,2023-11-30,2023-09-13,Delivered
2960,2960,2023-01-13,2023-05-29,Delivered
2961,2961,2023-03-01,2023-03-03,Delivered
2962,2962,2023-11-18,2023-10-21,Delivered
2963,2963,2023-11-05,2023-06-11,Delayed
2964,2964,2023-10-27,2023-01-28,Delivered
2965,2965,2023-09-08,2023-03-08,Delivered
2966,2966,2023-12-06,2023-03-13,Delivered
2967,2967,2023-04-04,2023-06-24,Delivered
2968,2968,2023-11-16,2023-08-15,Delivered
2969,2969,2023-04-22,2023-06-04,Lost
2970,2970,2023-11-03,2023-02-11,Delivered
2971,2971,2023-10-23,2023-05-28,Delivered
2972,2972,2023-12-03,2024-01-03,Delivered
2973,2973,2023-01-18,2023-04-10,Delivered
2974,2974,2023-08-09,2023-09-07,Delivered
2975,2975,2023-10-27,2023-01-14,Delivered
2976,2976,2023-11-02,2023-01-26,Delivered
2977,2977,2023-01-06,2023-08-15,Delivered
2978,2978,2023-05-10,2023-09-04,Delayed
2979,2979,2023-11-20,2023-06-22,Delivered
2980,2980,2023-04-23,2023-02-03,Delivered
2981,2981,2023-01-25,2023-04-26,Delivered
2982,2982,2023-01-30,2023-07-30,Delivered
2983,2983,2023-05-13,2023-11-01,Delivered
2984,2984,2023-02-14,2023-02-06,Delivered
2985,2985,2023-11-18,2023-07-26,Delayed
2986,2986,2023-07-27,2023-09-25,Delivered
2987,2987,2023-08-05,2023-03-08,Delivered
2988,2988,2023-09-02,2023-04-10,Delivered
2989,2989,2023-02-01,2023-07-06,Delivered
2990,2990,2023-09-24,2023-08-28,Delivered
2991,2991,2023-01-12,2023-09-25,Delivered
2992,2992,2023-03-24,2023-08-22,Delivered
2993,2993,2023-06-06,2023-04-21,Delivered
2994,2994,2023-06-16,2023-06-29,Delivered
2995,2995,2023-07-28,2023-09-08,Delivered
2996,2996,2023-01-25,2023-11-22,Delayed
2997,2997,2023-10-23,2023-12-28,Delivered
2998,2998,2023-06-29,2023-01-07,Delivered
2999,2999,2023-11-29,2023-06-08,Delivered
3000,3000,2023-02-20,2023-08-20,Delivered
3001,3001,2023-01-08,2023-04-28,Delivered
3002,3002,2023-04-11,2023-09-20,Delivered
3003,3003,2023-03-23,2023-11-14,Delivered
3004,3004,2023-08-30,2023-11-19,Delivered
3005,3005,2023-11-21,2023-05-09,Delivered
3006,3006,2023-07-01,2023-01-30,Delivered
3007,3007,2023-10-21,2023-12-07,Delivered
3008,3008,2023-03-25,2023-08-18,Delivered
3009,3009,2023-02-24,2023-05-11,Delivered
3010,3010,2023-04-01,2023-01-31,Delivered
3011,3011,2023-07-23,2023-06-30,Delivered
3012,3012,2023-02-01,2023-06-15,Delivered
3013,3013,2023-07-13,2023-06-11,Delivered
3014,3014,2023-04-11,2023-11-18,Delivered
3015,3015,2023-12-16,2023-10-17,Delivered
3016,3016,2023-03-31,2023-09-24,Delivered
3017,3017,2023-05-04,2023-10-26,Delivered
3018,3018,2023-02-17,2023-01-27,Delivered
3019,3019,2023-05-27,2023-05-27,Delivered
3020,3020,2023-01-04,2023-06-26,Delivered
3021,3021,2023-01-19,2023-01-10,Delivered
3022,3022,2023-11-11,2023-11-12,Delivered
3023,3023,2023-11-24,2023-04-21,Delivered
3024,3024,2023-03-23,2023-05-11,Delivered
3025,3025,2023-06-03,2023-01-04,Delivered
3026,3026,2023-11-05,2023-01-12,Delivered
3027,3027,2023-10-27,2023-12-15,Delivered
3028,3028,2023-03-09,2023-04-29,Delivered
3029,3029,2023-03-31,2023-11-17,Delivered
3030,3030,2023-05-16,2023-01-13,Delivered
3031,3031,2023-07-22,2023-04-08,Delivered
3032,3032,2023-06-29,2023-04-05,Delivered
3033,3033,2023-12-06,2023-04-14,Delivered
3034,3034,2023-03-21,2023-04-10,Delivered
3035,3035,2023-03-27,2023-10-11,Delivered
3036,3036,2023-01-22,2023-10-24,Delivered
3037,3037,2023-06-15,2023-12-16,Delivered
3038,3038,2023-01-29,2023-06-07,Delivered
3039,3039,2023-08-26,2023-05-27,Delivered
3040,3040,2023-10-16,2024-01-01,Delivered
3041,3041,2023-07-05,2023-08-01,Delivered
3042,3042,2023-11-07,2023-06-06,Delivered
3043,3043,2023-06-05,2023-09-01,Delivered
3044,3044,2023-05-04,2023-03-19,Delivered
3045,3045,2023-03-29,2023-11-21,Delivered
3046,3046,2023-07-22,2023-06-26,Delivered
3047,3047,2023-02-10,2023-04-23,Delivered
3048,3048,2023-06-19,2023-01-20,Delivered
3049,3049,2023-03-12,2023-10-20,Delivered
3050,3050,2023-10-08,2023-10-03,Delivered
3051,3051,2023-11-27,2023-08-28,Delivered
3052,3052,2023-12-21,2023-07-19,Delivered
3053,3053,2023-11-25,2023-06-13,Delivered
3054,3054,2023-01-28,2023-07-21,Delivered
3055,3055,2023-12-12,2023-08-24,Lost
3056,3056,2023-05-12,2023-12-08,Delivered
3057,3057,2023-10-05,2023-02-14,Delivered
3058,3058,2023-10-23,2023-03-25,Delivered
3059,3059,2023-10-16,2023-01-29,Delivered
3060,3060,2023-09-12,2023-11-02,Delivered
3061,3061,2023-03-27,2023-03-12,Delivered
3062,3062,2023-01-10,2023-07-20,Delivered
3063,3063,2023-02-20,2023-08-06,Delayed
3064,3064,2023-01-02,2023-05-06,Delayed
3065,3065,2023-01-05,2023-01-18,Delivered
3066,3066,2023-01-05,2023-05-08,Delivered
3067,3067,2023-04-01,2023-01-16,Delivered
3068,3068,2023-06-12,2023-02-10,Delivered
3069,3069,2023-06-05,2023-07-20,Delayed
3070,3070,2023-01-16,2023-04-20,Delivered
3071,3071,2023-02-02,2023-09-27,Delivered
3072,3072,2023-03-05,2023-12-21,Delivered
3073,3073,2023-12-31,2023-11-09,Delayed
3074,3074,2023-04-19,2023-02-11,Delivered
3075,3075,2023-01-15,2023-12-15,Delivered
3076,3076,2023-01-24,2023-09-28,Delivered
3077,3077,2023-04-22,2023-03-12,Delivered
3078,3078,2023-11-18,2023-06-03,Delayed
3079,3079,2023-06-10,2023-07-08,Delivered
3080,3080,2023-02-11,2023-12-20,Delivered
3081,3081,2023-10-10,2023-08-31,Lost
3082,3082,2023-11-01,2023-08-17,Delivered
3083,3083,2023-05-25,2023-07-25,Delivered
3084,3084,2023-10-16,2023-09-26,Delivered
3085,3085,2023-06-03,2023-04-30,Delivered
3086,3086,2023-03-24,2023-11-15,Delivered
3087,3087,2023-08-15,2023-10-21,Delivered
3088,3088,2023-06-02,2023-08-12,Delivered
3089,3089,2023-09-17,2023-03-06,Delayed
3090,3090,2023-11-15,2023-01-07,Delivered
3091,3091,2023-03-21,2023-12-02,Delivered
3092,3092,2023-07-15,2023-10-21,Delivered
3093,3093,2023-08-12,2023-05-27,Delivered
3094,3094,2023-09-24,2023-06-01,Delivered
3095,3095,2023-08-19,2023-06-10,Delivered
3096,3096,2023-05-31,2023-09-28,Delivered
3097,3097,2023-05-17,2023-11-17,Delivered
3098,3098,2023-05-04,2023-01-13,Delayed
3099,3099,2023-12-25,2023-03-12,Delivered
3100,3100,2023-04-21,2023-07-13,Delivered
3101,3101,2023-05-24,2023-04-14,Delivered
3102,3102,2023-03-12,2023-02-03,Delivered
3103,3103,2023-02-24,2023-07-23,Delivered
3104,3104,2023-11-29,2023-09-25,Delivered
3105,3105,2023-02-10,2023-04-20,Delivered
3106,3106,2023-07-17,2023-02-25,Delivered
3107,3107,2023-01-28,2023-12-06,Delivered
3108,3108,2023-11-27,2023-07-11,Delivered
3109,3109,2023-10-27,2023-08-29,Delivered
3110,3110,2023-06-30,2023-12-11,Delivered
3111,3111,2023-02-16,2023-12-06,Delivered
3112,3112,2023-05-23,2023-10-20,Delivered
3113,3113,2023-11-17,2023-11-21,Delivered
3114,3114,2023-04-09,2023-11-19,Delivered
3115,3115,2023-05-07,2023-10-02,Delivered
3116,3116,2023-02-28,2023-02-13,Delivered
3117,3117,2023-06-27,2023-07-19,Delayed
3118,3118,2023-07-27,2023-05-03,Delivered
3119,3119,2023-10-13,2023-12-02,Delivered
3120,3120,2023-06-04,2023-10-13,Delivered
3121,3121,2023-01-28,2023-10-24,Delivered
3122,3122,2023-11-20,2023-07-03,Delivered
3123,3123,2023-06-13,2023-04-12,Delivered
3124,3124,2023-09-08,2023-01-13,Delivered
3125,3125,2023-07-08,2023-08-23,Delivered
3126,3126,2023-12-01,2023-04-29,Delivered
3127,3127,2023-04-01,2023-03-07,Delivered
3128,3128,2023-05-12,2023-06-27,Delayed
3129,3129,2023-10-26,2023-03-26,Delivered
3130,3130,2023-01-14,2023-01-04,Delivered
3131,3131,2023-01-30,2023-10-28,Delivered
3132,3132,2023-09-23,2023-08-07,Delayed
3133,3133,2023-02-02,2023-09-01,Delivered
3134,3134,2023-05-31,2023-10-26,Delivered
3135,3135,2023-03-28,2023-03-03,Delivered
3136,3136,2023-02-28,2024-01-05,Delivered
3137,3137,2023-02-27,2023-07-24,Delivered
3138,3138,2023-01-26,2023-02-11,Delivered
3139,3139,2023-07-10,2023-11-13,Delivered
3140,3140,2023-03-18,2023-02-16,Delivered
3141,3141,2023-12-06,2023-10-27,Delivered
3142,3142,2023-08-14,2023-05-01,Delivered
3143,3143,2023-07-03,2023-05-13,Delivered
3144,3144,2023-06-04,2023-10-09,Delivered
3145,3145,2023-09-27,2023-02-21,Delivered
3146,3146,2023-10-06,2023-03-31,Delivered
3147,3147,2023-12-07,2023-01-23,Delivered
3148,3148,2023-12-30,2023-08-22,Delivered
3149,3149,2023-01-24,2023-02-14,Delivered
3150,3150,2023-01-15,2023-01-25,Delivered
3151,3151,2023-04-05,2023-08-06,Delivered
3152,3152,2023-12-10,2023-10-06,Delayed
3153,3153,2023-02-22,2023-07-15,Delayed
3154,3154,2023-12-06,2023-08-05,Delivered
3155,3155,2023-02-11,2023-06-30,Delivered
3156,3156,2023-06-14,2023-05-25,Delivered
3157,3157,2023-01-07,2023-11-12,Delivered
3158,3158,2023-05-19,2023-01-28,Delivered
3159,3159,2023-04-10,2023-08-08,Delivered
3160,3160,2023-12-08,2023-03-02,Delivered
3161,3161,2023-08-13,2023-12-14,Delivered
3162,3162,2023-11-13,2023-02-16,Delivered
3163,3163,2023-01-31,2023-08-14,Delivered
3164,3164,2023-08-14,2023-12-18,Delivered
3165,3165,2023-11-23,2023-09-15,Delivered
3166,3166,2023-09-19,2023-04-22,Delivered
3167,3167,2023-09-05,2023-11-18,Delivered
3168,3168,2023-03-21,2023-12-08,Delivered
3169,3169,2023-07-05,2023-09-09,Delayed
3170,3170,2023-10-27,2023-03-20,Delivered
3171,3171,2023-06-30,2023-10-12,Delivered
3172,3172,2023-03-19,2023-03-30,Delivered
3173,3173,2023-09-20,2023-09-09,Delivered
3174,3174,2023-08-18,2023-07-29,Delivered
3175,3175,2023-01-03,2023-06-10,Delivered
3176,3176,2023-01-18,2023-01-14,Delivered
3177,3177,2023-12-11,2023-08-15,Delivered
3178,3178,2023-01-13,2023-12-26,Delivered
3179,3179,2023-07-02,2023-10-30,Delivered
3180,3180,2023-12-01,2023-02-03,Delivered
3181,3181,2023-01-08,2023-02-25,Delivered
3182,3182,2023-09-04,2023-09-01,Delivered
3183,3183,2023-06-07,2023-04-27,Delivered
3184,3184,2023-06-24,2023-10-17,Delayed
3185,3185,2023-11-26,2023-04-16,Delayed
3186,3186,2023-12-01,2023-11-09,Delivered
3187,3187,2023-07-01,2023-10-26,Delivered
3188,3188,2023-10-09,2023-05-09,Delivered
3189,3189,2023-11-06,2023-02-11,Delivered
3190,3190,2023-08-26,2023-03-15,Delivered
3191,3191,2023-06-07,2023-08-25,Delivered
3192,3192,2023-09-09,2023-09-06,Delivered
3193,3193,2023-08-10,2023-10-23,Delivered
3194,3194,2023-12-05,2023-09-06,Delivered
3195,3195,2023-08-12,2023-11-10,Delivered
3196,3196,2023-07-31,2023-02-05,Delivered
3197,3197,2023-12-04,2023-05-11,Delivered
3198,3198,2023-05-15,2023-01-12,Delivered
3199,3199,2023-11-29,2023-06-19,Delivered
3200,3200,2023-09-17,2023-10-01,Delivered
3201,3201,2023-02-05,2023-08-06,Lost
3202,3202,2023-07-03,2023-08-30,Delivered
3203,3203,2023-10-31,2023-01-16,Delivered
3204,3204,2023-06-11,2023-04-02,Delivered
3205,3205,2023-04-04,2023-01-20,Delivered
3206,3206,2023-07-17,2023-12-08,Delivered
3207,3207,2023-11-12,2023-06-20,Delivered
3208,3208,2023-07-26,2023-02-27,Delivered
3209,3209,2023-12-19,2023-06-15,Delivered
3210,3210,2023-01-19,2023-06-03,Delivered
3211,3211,2023-08-23,2023-04-02,Delivered
3212,3212,2023-11-30,2023-10-14,Delivered
3213,3213,2023-03-08,2023-01-24,Delivered
3214,3214,2023-09-02,2023-09-26,Delivered
3215,3215,2023-10-04,2023-10-26,Delivered
3216,3216,2023-07-19,2023-09-05,Delivered
3217,3217,2023-01-19,2023-05-21,Delivered
3218,3218,2023-03-14,2023-02-23,Delivered
3219,3219,2023-06-05,2023-03-10,Delivered
3220,3220,2023-06-20,2023-03-28,Delivered
3221,3221,2023-11-19,2023-09-09,Delivered
3222,3222,2023-12-22,2023-11-29,Delivered
3223,3223,2023-10-10,2023-05-05,Delivered
3224,3224,2023-06-01,2023-07-23,Delivered
3225,3225,2023-09-19,2023-01-08,Delivered
3226,3226,2023-03-22,2023-12-05,Delivered
3227,3227,2023-04-17,2023-07-20,Delivered
3228,3228,2023-01-12,2023-08-14,Delivered
3229,3229,2023-07-28,2023-01-15,Delivered
3230,3230,2023-05-11,2023-01-08,Delivered
3231,3231,2023-06-21,2023-05-03,Delayed
3232,3232,2023-02-03,2023-02-16,Delivered
3233,3233,2023-01-25,2023-12-30,Delivered
3234,3234,2023-07-17,2023-01-28,Delivered
3235,3235,2023-02-16,2023-01-06,Delivered
3236,3236,2023-10-02,2023-10-22,Delivered
3237,3237,2023-08-20,2023-10-06,Delivered
3238,3238,2023-05-14,2023-10-13,Delivered
3239,3239,2023-09-22,2023-07-31,Delivered
3240,3240,2023-03-27,2023-10-17,Delivered
3241,3241,2023-11-10,2023-12-27,Delayed
3242,3242,2023-01-06,2023-07-02,Lost
3243,3243,2023-09-27,2023-09-12,Delivered
3244,3244,2023-12-06,2023-10-11,Delivered
3245,3245,2023-08-10,2023-05-27,Delivered
3246,3246,2023-07-14,2023-04-28,Delivered
3247,3247,2023-12-13,2023-12-17,Delayed
3248,3248,2023-03-11,2023-02-01,Delivered
3249,3249,2023-10-16,2023-09-01,Delivered
3250,3250,2023-12-25,2023-01-07,Delivered
3251,3251,2023-06-26,2023-09-21,Delivered
3252,3252,2023-11-22,2023-04-18,Delivered
3253,3253,2023-08-28,2023-05-06,Delivered
3254,3254,2023-06-29,2023-11-24,Delivered
3255,3255,2023-09-14,2023-05-20,Delivered
3256,3256,2023-07-31,2023-04-18,Delivered
3257,3257,2023-08-16,2023-08-03,Delivered
3258,3258,2023-03-14,2023-10-29,Delivered
3259,3259,2023-03-07,2023-02-27,Delivered
3260,3260,2023-06-16,2023-05-14,Delivered
3261,3261,2023-08-03,2023-09-28,Delivered
3262,3262,2023-01-18,2023-05-04,Delivered
3263,3263,2023-12-03,2023-07-23,Delayed
3264,3264,2023-06-23,2023-07-29,Delivered
3265,3265,2023-05-10,2023-10-04,Delivered
3266,3266,2023-01-04,2023-04-02,Delayed
3267,3267,2023-09-06,2023-07-11,Delivered
3268,3268,2023-03-12,2023-09-24,Delivered
3269,3269,2023-02-22,2023-02-17,Delivered
3270,3270,2023-09-17,2023-11-10,Delivered
3271,3271,2023-08-28,2023-11-28,Delivered
3272,3272,2023-04-05,2023-02-11,Delivered
3273,3273,2023-02-17,2023-03-10,Delivered
3274,3274,2023-03-17,2023-04-25,Lost
3275,3275,2023-04-02,2023-12-07,Delivered
3276,3276,2023-03-28,2023-03-05,Delivered
3277,3277,2023-01-07,2023-08-17,Delivered
3278,3278,2023-08-19,2023-06-25,Delivered
3279,3279,2023-12-18,2023-05-16,Delivered
3280,3280,2023-11-14,2023-10-14,Delivered
3281,3281,2023-02-13,2023-10-04,Delivered
3282,3282,2023-11-09,2023-04-26,Delivered
3283,3283,2023-07-18,2023-04-20,Delivered
3284,3284,2023-10-31,2023-05-25,Delivered
3285,3285,2023-07-02,2023-02-28,Delivered
3286,3286,2023-06-19,2023-10-23,Delivered
3287,3287,2023-07-23,2023-10-06,Delivered
3288,3288,2023-07-14,2023-02-22,Delivered
3289,3289,2023-02-01,2023-10-05,Delivered
3290,3290,2023-04-13,2023-08-24,Delayed
3291,3291,2023-03-06,2023-09-01,Delivered
3292,3292,2023-12-13,2023-09-17,Delivered
3293,3293,2023-04-02,2023-08-27,Delivered
3294,3294,2023-09-08,2023-02-03,Delivered
3295,3295,2023-07-03,2024-01-04,Delivered
3296,3296,2023-10-30,2023-12-16,Delivered
3297,3297,2023-12-18,2023-09-07,Delivered
3298,3298,2023-10-08,2023-05-14,Delayed
3299,3299,2023-07-25,2023-09-22,Delivered
3300,3300,2023-03-31,2023-09-18,Delivered
3301,3301,2023-10-21,2023-10-10,Delivered
3302,3302,2023-10-13,2024-01-05,Delivered
3303,3303,2023-06-09,2023-09-09,Delivered
3304,3304,2023-12-30,2023-09-24,Delivered
3305,3305,2023-05-11,2023-08-05,Delayed
3306,3306,2023-09-06,2023-08-05,Delivered
3307,3307,2023-05-21,2023-10-11,Delivered
3308,3308,2023-07-09,2023-11-18,Delivered
3309,3309,2023-04-02,2023-01-20,Delivered
3310,3310,2023-02-26,2023-12-15,Delivered
3311,3311,2023-08-15,2023-01-04,Delivered
3312,3312,2023-12-01,2023-01-03,Delivered
3313,3313,2023-11-24,2023-11-02,Delivered
3314,3314,2023-06-15,2023-12-31,Delivered
3315,3315,2023-02-06,2023-08-06,Delivered
3316,3316,2023-11-27,2023-06-15,Delivered
3317,3317,2023-01-30,2023-07-12,Delivered
3318,3318,2023-03-22,2023-03-18,Delayed
3319,3319,2023-12-25,2023-01-28,Delivered
3320,3320,2023-06-19,2023-09-21,Delivered
3321,3321,2023-02-03,2023-10-11,Delivered
3322,3322,2023-04-04,2023-08-11,Delayed
3323,3323,2023-04-23,2023-02-14,Delivered
3324,3324,2023-07-29,2023-05-04,Delivered
3325,3325,2023-07-14,2023-05-11,Delayed
3326,3326,2023-09-22,2023-09-24,Delivered
3327,3327,2023-09-05,2023-10-12,Delayed
3328,3328,2023-04-29,2023-03-14,Delivered
3329,3329,2023-08-17,2023-09-18,Delivered
3330,3330,2023-01-10,2023-07-22,Delivered
3331,3331,2023-07-19,2023-05-12,Delivered
3332,3332,2023-10-05,2023-11-28,Delayed
3333,3333,2023-05-10,2023-03-24,Delivered
3334,3334,2023-10-30,2023-09-13,Delivered
3335,3335,2023-03-04,2023-03-08,Delivered
3336,3336,2023-01-03,2023-05-28,Delivered
3337,3337,2023-12-27,2023-05-16,Delivered
3338,3338,2023-11-28,2023-04-14,Delivered
3339,3339,2023-12-24,2023-02-13,Delivered
3340,3340,2023-06-22,2024-01-04,Delivered
3341,3341,2023-09-03,2023-07-17,Delivered
3342,3342,2023-03-30,2023-12-28,Delivered
3343,3343,2023-03-25,2023-09-19,Delivered
3344,3344,2023-01-06,2023-04-11,Delivered
3345,3345,2023-12-16,2023-03-08,Delivered
3346,3346,2023-02-09,2023-10-26,Delivered
3347,3347,2023-11-19,2023-08-13,Delivered
3348,3348,2023-10-29,2023-09-04,Delivered
3349,3349,2023-03-17,2023-07-04,Delivered
3350,3350,2023-04-12,2023-05-31,Delivered
